,id,catalog.id,catalog.title.de,catalog.country.id,description.en,title.en,publisher.name,publisher.type,publisher.email,publisher.homepage,catalog.title.en,publisher.resource,catalog.title.nl,catalog.title.no,catalog.title.sv,catalog.title.sl,catalog.title.fr,catalog.title.ga,catalog.title.it,catalog.title.es,catalog.title.sk,catalog.title.lv,catalog.title.ro,catalog.title.pt,catalog.title.fi,catalog.title.hu,catalog.title.da,catalog.title.cs,catalog.title.hr,catalog.title.pl,category
2622,cz-cuzk-coc-r-8567-1-002,cuzk,,cz,"Colour raster copies of so called Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia. These maps originate in 1826-1843 and originally were intended for archiving in the Central Archive of Cadastre of Lands in Vienna. After declaration of the Czechoslovak Republic they were handed over to Prague in frame of separation of archives. In contrast to so called Original Maps of Stable Cadastre they record the original state of landscape without drawings of later changes. Up to now they belong to the most demanded and to the most used Archival documents of the Central Archive of Surveying and Cadastre. There are approximately 8400 cadastral maps in approx. 31 thousands map sheets for the territory of Bohemia. In cadastral districts where these maps were not retained, these maps are being continuously replaced by original maps of the stable cadastre.",Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia - Vidlatá Seč - 8567-1-002,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2623,cz-cuzk-com-r-0505-1-004,cuzk,,cz,"Colour raster copies of so called Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Moravia and Silesia. These maps originate in 1826-1843 and originally were intended for archiving in the Central Archive of Cadastre of Lands in Vienna. After declaration of the Czechoslovak Republic they were handed over to Prague in frame of separation of archives. In contrast to so called Original Maps of Stable Cadastre they record the original state of landscape without drawings of later changes. Up to now they belong to the most demanded and to the most used Archives of the Central Archive of Surveying and Cadastre. There are approximately 3300 cadastral maps in approx. 15 thousands map sheets for the territory of Moravia and Silesia. In cadastral districts where these maps were not retained, these maps are being continuously replaced by original maps of the stable cadastre.",Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Moravia and Silesia - Dolní Libochová - 0505-1-004,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2624,cz-cuzk-sm5-rv-ryma11,cuzk,,cz,"Raster altimetry component of SM 5 is based on vector file of contour lines from ZABAGED®. However, this product has not been updated contrary to ZABAGED® since 2007.",SM 1:5000 altimetry component raster data - Rýmařov 1-1,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,Environment
2625,cz-cuzk-sm5-vk-vbro22,cuzk,,cz,Background for creation of vector cadastral component of SM 5 is digital cadastral map (DKM) or cadastral map digitized (KMD). The cadastral component does not contain parcel numbers.,SM 1:5000 cadastral component vector data - Vyšší Brod 2-2,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2626,cz-cuzk-com-r-3260-1-005,cuzk,,cz,"Colour raster copies of so called Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Moravia and Silesia. These maps originate in 1826-1843 and originally were intended for archiving in the Central Archive of Cadastre of Lands in Vienna. After declaration of the Czechoslovak Republic they were handed over to Prague in frame of separation of archives. In contrast to so called Original Maps of Stable Cadastre they record the original state of landscape without drawings of later changes. Up to now they belong to the most demanded and to the most used Archives of the Central Archive of Surveying and Cadastre. There are approximately 3300 cadastral maps in approx. 15 thousands map sheets for the territory of Moravia and Silesia. In cadastral districts where these maps were not retained, these maps are being continuously replaced by original maps of the stable cadastre.",Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Moravia and Silesia - Valašská Senice - 3260-1-005,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2627,cz-cuzk-com-r-0469-1-003,cuzk,,cz,"Colour raster copies of so called Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Moravia and Silesia. These maps originate in 1826-1843 and originally were intended for archiving in the Central Archive of Cadastre of Lands in Vienna. After declaration of the Czechoslovak Republic they were handed over to Prague in frame of separation of archives. In contrast to so called Original Maps of Stable Cadastre they record the original state of landscape without drawings of later changes. Up to now they belong to the most demanded and to the most used Archives of the Central Archive of Surveying and Cadastre. There are approximately 3300 cadastral maps in approx. 15 thousands map sheets for the territory of Moravia and Silesia. In cadastral districts where these maps were not retained, these maps are being continuously replaced by original maps of the stable cadastre.",Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Moravia and Silesia - Dobronice - 0469-1-003,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2628,cz-cuzk-coc-r-5033-1-003,cuzk,,cz,"Colour raster copies of so called Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia. These maps originate in 1826-1843 and originally were intended for archiving in the Central Archive of Cadastre of Lands in Vienna. After declaration of the Czechoslovak Republic they were handed over to Prague in frame of separation of archives. In contrast to so called Original Maps of Stable Cadastre they record the original state of landscape without drawings of later changes. Up to now they belong to the most demanded and to the most used Archival documents of the Central Archive of Surveying and Cadastre. There are approximately 8400 cadastral maps in approx. 31 thousands map sheets for the territory of Bohemia. In cadastral districts where these maps were not retained, these maps are being continuously replaced by original maps of the stable cadastre.",Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia - Nemyšl - 5033-1-003,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2629,cz-cuzk-coc-r-2567-1-002,cuzk,,cz,"Colour raster copies of so called Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia. These maps originate in 1826-1843 and originally were intended for archiving in the Central Archive of Cadastre of Lands in Vienna. After declaration of the Czechoslovak Republic they were handed over to Prague in frame of separation of archives. In contrast to so called Original Maps of Stable Cadastre they record the original state of landscape without drawings of later changes. Up to now they belong to the most demanded and to the most used Archival documents of the Central Archive of Surveying and Cadastre. There are approximately 8400 cadastral maps in approx. 31 thousands map sheets for the territory of Bohemia. In cadastral districts where these maps were not retained, these maps are being continuously replaced by original maps of the stable cadastre.",Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia - Chomutov - 2567-1-002,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2630,cz-cuzk-com-r-0554-1-001,cuzk,,cz,"Colour raster copies of so called Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Moravia and Silesia. These maps originate in 1826-1843 and originally were intended for archiving in the Central Archive of Cadastre of Lands in Vienna. After declaration of the Czechoslovak Republic they were handed over to Prague in frame of separation of archives. In contrast to so called Original Maps of Stable Cadastre they record the original state of landscape without drawings of later changes. Up to now they belong to the most demanded and to the most used Archives of the Central Archive of Surveying and Cadastre. There are approximately 3300 cadastral maps in approx. 15 thousands map sheets for the territory of Moravia and Silesia. In cadastral districts where these maps were not retained, these maps are being continuously replaced by original maps of the stable cadastre.",Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Moravia and Silesia - Domašín - 0554-1-001,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2631,cz-cuzk-coc-r-9224-1-004,cuzk,,cz,"Colour raster copies of so called Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia. These maps originate in 1826-1843 and originally were intended for archiving in the Central Archive of Cadastre of Lands in Vienna. After declaration of the Czechoslovak Republic they were handed over to Prague in frame of separation of archives. In contrast to so called Original Maps of Stable Cadastre they record the original state of landscape without drawings of later changes. Up to now they belong to the most demanded and to the most used Archival documents of the Central Archive of Surveying and Cadastre. There are approximately 8400 cadastral maps in approx. 31 thousands map sheets for the territory of Bohemia. In cadastral districts where these maps were not retained, these maps are being continuously replaced by original maps of the stable cadastre.",Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia - Zdešov - 9224-1-004,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2632,cz-00025712-cuzk_ds-md_cpx_628212,cuzk,,cz,"The extension targets on providing full cadastral map as defined in Cadastral Public Note in the form of vectror data in the structure fully conform to the INSPIRE Directive and Implementing Rules. The data extends the INSPIRE Data Specification for the theme Cadastral Parcels (CP) for easements, geodetic points, other features, original geometry and analogue cadastral parcels (those in the areas with analogue map only). It originates in the cadastral map that is a binding national map series at large scale, contains points of horizontal geodetic control, planimetric component and map lettering and can be maintained in the form of digital map, analogue map or digitized map. The data published in the frame of this product contain cadastral districts (for the whole Czech Republic), parcels, their boundaries, easements, other features, geodetic points and original geometries from the territory where the digital map occures (to the 2019-01-28 it is 96.25% of the Czech territory, i.e. 75 913.13km2) and analogue cadastral parcels in the areas with analogue map, containing only reference points as geometry. More in the Cadastral Law 344/1992 Coll., Cadastral Public Note No. 26/2007 Coll. as ammended and INSPIRE Data Specification on Cadastral Parcels v 3.0.1. Data in the GML 3.2.1 fotrmat are valid against XML Definition Schema for the Cadastral Parcels Extended in version 4.0.",INSPIRE theme Cadastral Parcels Extended (CPX),,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2633,cz-00025712-cuzk_ds-md_cpx_681547,cuzk,,cz,"The extension targets on providing full cadastral map as defined in Cadastral Public Note in the form of vectror data in the structure fully conform to the INSPIRE Directive and Implementing Rules. The data extends the INSPIRE Data Specification for the theme Cadastral Parcels (CP) for easements, geodetic points, other features, original geometry and analogue cadastral parcels (those in the areas with analogue map only). It originates in the cadastral map that is a binding national map series at large scale, contains points of horizontal geodetic control, planimetric component and map lettering and can be maintained in the form of digital map, analogue map or digitized map. The data published in the frame of this product contain cadastral districts (for the whole Czech Republic), parcels, their boundaries, easements, other features, geodetic points and original geometries from the territory where the digital map occures (to the 2019-01-28 it is 96.25% of the Czech territory, i.e. 75 913.13km2) and analogue cadastral parcels in the areas with analogue map, containing only reference points as geometry. More in the Cadastral Law 344/1992 Coll., Cadastral Public Note No. 26/2007 Coll. as ammended and INSPIRE Data Specification on Cadastral Parcels v 3.0.1. Data in the GML 3.2.1 fotrmat are valid against XML Definition Schema for the Cadastral Parcels Extended in version 4.0.",INSPIRE theme Cadastral Parcels Extended (CPX),,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2634,cz-00025712-cuzk_ds-md_cpx_660418,cuzk,,cz,"The extension targets on providing full cadastral map as defined in Cadastral Public Note in the form of vectror data in the structure fully conform to the INSPIRE Directive and Implementing Rules. The data extends the INSPIRE Data Specification for the theme Cadastral Parcels (CP) for easements, geodetic points, other features, original geometry and analogue cadastral parcels (those in the areas with analogue map only). It originates in the cadastral map that is a binding national map series at large scale, contains points of horizontal geodetic control, planimetric component and map lettering and can be maintained in the form of digital map, analogue map or digitized map. The data published in the frame of this product contain cadastral districts (for the whole Czech Republic), parcels, their boundaries, easements, other features, geodetic points and original geometries from the territory where the digital map occures (to the 2019-01-28 it is 96.25% of the Czech territory, i.e. 75 913.13km2) and analogue cadastral parcels in the areas with analogue map, containing only reference points as geometry. More in the Cadastral Law 344/1992 Coll., Cadastral Public Note No. 26/2007 Coll. as ammended and INSPIRE Data Specification on Cadastral Parcels v 3.0.1. Data in the GML 3.2.1 fotrmat are valid against XML Definition Schema for the Cadastral Parcels Extended in version 4.0.",INSPIRE theme Cadastral Parcels Extended (CPX),,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2635,cz-00025712-cuzk_ds-md_cpx_688835,cuzk,,cz,"The extension targets on providing full cadastral map as defined in Cadastral Public Note in the form of vectror data in the structure fully conform to the INSPIRE Directive and Implementing Rules. The data extends the INSPIRE Data Specification for the theme Cadastral Parcels (CP) for easements, geodetic points, other features, original geometry and analogue cadastral parcels (those in the areas with analogue map only). It originates in the cadastral map that is a binding national map series at large scale, contains points of horizontal geodetic control, planimetric component and map lettering and can be maintained in the form of digital map, analogue map or digitized map. The data published in the frame of this product contain cadastral districts (for the whole Czech Republic), parcels, their boundaries, easements, other features, geodetic points and original geometries from the territory where the digital map occures (to the 2019-01-28 it is 96.25% of the Czech territory, i.e. 75 913.13km2) and analogue cadastral parcels in the areas with analogue map, containing only reference points as geometry. More in the Cadastral Law 344/1992 Coll., Cadastral Public Note No. 26/2007 Coll. as ammended and INSPIRE Data Specification on Cadastral Parcels v 3.0.1. Data in the GML 3.2.1 fotrmat are valid against XML Definition Schema for the Cadastral Parcels Extended in version 4.0.",INSPIRE theme Cadastral Parcels Extended (CPX),,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2636,cz-00025712-cuzk_ds-md_cpx_750735,cuzk,,cz,"The extension targets on providing full cadastral map as defined in Cadastral Public Note in the form of vectror data in the structure fully conform to the INSPIRE Directive and Implementing Rules. The data extends the INSPIRE Data Specification for the theme Cadastral Parcels (CP) for easements, geodetic points, other features, original geometry and analogue cadastral parcels (those in the areas with analogue map only). It originates in the cadastral map that is a binding national map series at large scale, contains points of horizontal geodetic control, planimetric component and map lettering and can be maintained in the form of digital map, analogue map or digitized map. The data published in the frame of this product contain cadastral districts (for the whole Czech Republic), parcels, their boundaries, easements, other features, geodetic points and original geometries from the territory where the digital map occures (to the 2019-01-28 it is 96.25% of the Czech territory, i.e. 75 913.13km2) and analogue cadastral parcels in the areas with analogue map, containing only reference points as geometry. More in the Cadastral Law 344/1992 Coll., Cadastral Public Note No. 26/2007 Coll. as ammended and INSPIRE Data Specification on Cadastral Parcels v 3.0.1. Data in the GML 3.2.1 fotrmat are valid against XML Definition Schema for the Cadastral Parcels Extended in version 4.0.",INSPIRE theme Cadastral Parcels Extended (CPX),,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2637,cz-00025712-cuzk_ds-md_cpx_692204,cuzk,,cz,"The extension targets on providing full cadastral map as defined in Cadastral Public Note in the form of vectror data in the structure fully conform to the INSPIRE Directive and Implementing Rules. The data extends the INSPIRE Data Specification for the theme Cadastral Parcels (CP) for easements, geodetic points, other features, original geometry and analogue cadastral parcels (those in the areas with analogue map only). It originates in the cadastral map that is a binding national map series at large scale, contains points of horizontal geodetic control, planimetric component and map lettering and can be maintained in the form of digital map, analogue map or digitized map. The data published in the frame of this product contain cadastral districts (for the whole Czech Republic), parcels, their boundaries, easements, other features, geodetic points and original geometries from the territory where the digital map occures (to the 2019-01-28 it is 96.25% of the Czech territory, i.e. 75 913.13km2) and analogue cadastral parcels in the areas with analogue map, containing only reference points as geometry. More in the Cadastral Law 344/1992 Coll., Cadastral Public Note No. 26/2007 Coll. as ammended and INSPIRE Data Specification on Cadastral Parcels v 3.0.1. Data in the GML 3.2.1 fotrmat are valid against XML Definition Schema for the Cadastral Parcels Extended in version 4.0.",INSPIRE theme Cadastral Parcels Extended (CPX),,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2638,cz-00025712-cuzk_ds-md_cpx_703231,cuzk,,cz,"The extension targets on providing full cadastral map as defined in Cadastral Public Note in the form of vectror data in the structure fully conform to the INSPIRE Directive and Implementing Rules. The data extends the INSPIRE Data Specification for the theme Cadastral Parcels (CP) for easements, geodetic points, other features, original geometry and analogue cadastral parcels (those in the areas with analogue map only). It originates in the cadastral map that is a binding national map series at large scale, contains points of horizontal geodetic control, planimetric component and map lettering and can be maintained in the form of digital map, analogue map or digitized map. The data published in the frame of this product contain cadastral districts (for the whole Czech Republic), parcels, their boundaries, easements, other features, geodetic points and original geometries from the territory where the digital map occures (to the 2019-01-28 it is 96.25% of the Czech territory, i.e. 75 913.13km2) and analogue cadastral parcels in the areas with analogue map, containing only reference points as geometry. More in the Cadastral Law 344/1992 Coll., Cadastral Public Note No. 26/2007 Coll. as ammended and INSPIRE Data Specification on Cadastral Parcels v 3.0.1. Data in the GML 3.2.1 fotrmat are valid against XML Definition Schema for the Cadastral Parcels Extended in version 4.0.",INSPIRE theme Cadastral Parcels Extended (CPX),,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2639,cz-00025712-cuzk_ds-md_cpx_631787,cuzk,,cz,"The extension targets on providing full cadastral map as defined in Cadastral Public Note in the form of vectror data in the structure fully conform to the INSPIRE Directive and Implementing Rules. The data extends the INSPIRE Data Specification for the theme Cadastral Parcels (CP) for easements, geodetic points, other features, original geometry and analogue cadastral parcels (those in the areas with analogue map only). It originates in the cadastral map that is a binding national map series at large scale, contains points of horizontal geodetic control, planimetric component and map lettering and can be maintained in the form of digital map, analogue map or digitized map. The data published in the frame of this product contain cadastral districts (for the whole Czech Republic), parcels, their boundaries, easements, other features, geodetic points and original geometries from the territory where the digital map occures (to the 2019-01-28 it is 96.25% of the Czech territory, i.e. 75 913.13km2) and analogue cadastral parcels in the areas with analogue map, containing only reference points as geometry. More in the Cadastral Law 344/1992 Coll., Cadastral Public Note No. 26/2007 Coll. as ammended and INSPIRE Data Specification on Cadastral Parcels v 3.0.1. Data in the GML 3.2.1 fotrmat are valid against XML Definition Schema for the Cadastral Parcels Extended in version 4.0.",INSPIRE theme Cadastral Parcels Extended (CPX),,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2640,cz-cuzk-zm10-rb-11500672,cuzk,,cz,"Since 2001, the ZM 10 is produced using digital technology from the Fundamental Base of Geographic Data of the Czech Republic (ZABAGED®) and the database of geographic names of the Czech Republic Geonames. Data are derived directly from the cartographic database Data10 of technology line IS SMD. The resolution of rasters is 800 dpi and the color depth is 24 bit. The distribution is in TIFF format (LZW compression). The export units are 2x2 km segments with edges parallel to S-JTSK datum axes. Segments are georeferenced in the coordinate system using text files (TFW) for S-JTSK Krovak EN and WGS 84 / UTM zone 33N projections.","Base map CR 1:10,000 - colour seamless - 11500672",,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,Transport
2641,cz-cuzk-zm25-rb-11550650,cuzk,,cz,"Since 2002, the ZM 25 is produced using digital technology from the Fundamental Base of Geographic Data of the Czech Republic (ZABAGED®) and the database of geographic names of the Czech Republic Geonames. Data are derived directly from the cartographic database Data10 of technology line IS SMD. The resolution of rasters is 800 dpi and the color depth is 24 bit. The distribution is in TIFF format (LZW compression). The export units are 5x5 km segments with edges parallel to S-JTSK datum axes. Segments are georeferenced in the coordinate system using text files (TFW) for S-JTSK Krovak EN and WGS 84 / UTM zone 33N projections.","Base map CR 1:25,000 - colour seamless - 11550650",,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,Government and public sector
2642,cz-cuzk-sm5-rk-olom54,cuzk,,cz,"The data were created by transformation of vector cadastral component of SM 5 to raster file. In territories, where vector SM 5 has not been created yet, the cadastral and altimetry components were created by scanning of individual printing masters of planimetry and altimetry from the last issue of the State Map 1:5,000 - derived. The cadastral component does not contain parcel numbers.",SM 1:5000 cadastral component raster data - Olomouc 5-4,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2643,cz-cuzk-sm5-rk-chom20,cuzk,,cz,"The data were created by transformation of vector cadastral component of SM 5 to raster file. In territories, where vector SM 5 has not been created yet, the cadastral and altimetry components were created by scanning of individual printing masters of planimetry and altimetry from the last issue of the State Map 1:5,000 - derived. The cadastral component does not contain parcel numbers.",SM 1:5000 cadastral component raster data - Chomutov 2-0,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2644,cz-cuzk-sm5-rk-tabo49,cuzk,,cz,"The data were created by transformation of vector cadastral component of SM 5 to raster file. In territories, where vector SM 5 has not been created yet, the cadastral and altimetry components were created by scanning of individual printing masters of planimetry and altimetry from the last issue of the State Map 1:5,000 - derived. The cadastral component does not contain parcel numbers.",SM 1:5000 cadastral component raster data - Tábor 4-9,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2645,cz-cuzk-sm5-v-dobr71,cuzk,,cz,"The product represents a new design of the State Map at a scale of 1:5,000 (SM 5) in vector form, whose advantages are recency and colour processing. The map contains planimetry based on cadastral map, altimetry adopted from the altimetry part of ZABAGED and map lettering based on database of geographic names Geonames and abbreviations of feature type signification coming up from attributes of selected ZABAGED features. This new design of the SM 5 is repeatedly generated once a year on the part of the Czech territory where the vector form of cadastral map is available. Therefore, part of export units (map sheets of SM 5) has not a full coverage (price of such export unit is then proportionally reduced).",State map 1:5000 new form vector data - Dobříš 7-1,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2646,cz-cuzk-sm5-rk-pise17,cuzk,,cz,"The data were created by transformation of vector cadastral component of SM 5 to raster file. In territories, where vector SM 5 has not been created yet, the cadastral and altimetry components were created by scanning of individual printing masters of planimetry and altimetry from the last issue of the State Map 1:5,000 - derived. The cadastral component does not contain parcel numbers.",SM 1:5000 cadastral component raster data - Písek 1-7,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2647,cz-cuzk-sm5-v-bosk71,cuzk,,cz,"The product represents a new design of the State Map at a scale of 1:5,000 (SM 5) in vector form, whose advantages are recency and colour processing. The map contains planimetry based on cadastral map, altimetry adopted from the altimetry part of ZABAGED and map lettering based on database of geographic names Geonames and abbreviations of feature type signification coming up from attributes of selected ZABAGED features. This new design of the SM 5 is repeatedly generated once a year on the part of the Czech territory where the vector form of cadastral map is available. Therefore, part of export units (map sheets of SM 5) has not a full coverage (price of such export unit is then proportionally reduced).",State map 1:5000 new form vector data - Boskovice 7-1,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2648,cz-cuzk-sm5-rk-trut43,cuzk,,cz,"The data were created by transformation of vector cadastral component of SM 5 to raster file. In territories, where vector SM 5 has not been created yet, the cadastral and altimetry components were created by scanning of individual printing masters of planimetry and altimetry from the last issue of the State Map 1:5,000 - derived. The cadastral component does not contain parcel numbers.",SM 1:5000 cadastral component raster data - Trutnov 4-3,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2649,cz-cuzk-sm5-v-hust02,cuzk,,cz,"The product represents a new design of the State Map at a scale of 1:5,000 (SM 5) in vector form, whose advantages are recency and colour processing. The map contains planimetry based on cadastral map, altimetry adopted from the altimetry part of ZABAGED and map lettering based on database of geographic names Geonames and abbreviations of feature type signification coming up from attributes of selected ZABAGED features. This new design of the SM 5 is repeatedly generated once a year on the part of the Czech territory where the vector form of cadastral map is available. Therefore, part of export units (map sheets of SM 5) has not a full coverage (price of such export unit is then proportionally reduced).",State map 1:5000 new form vector data - Hustopeče 0-2,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2650,cz-cuzk-sm5-rk-kuth99,cuzk,,cz,"The data were created by transformation of vector cadastral component of SM 5 to raster file. In territories, where vector SM 5 has not been created yet, the cadastral and altimetry components were created by scanning of individual printing masters of planimetry and altimetry from the last issue of the State Map 1:5,000 - derived. The cadastral component does not contain parcel numbers.",SM 1:5000 cadastral component raster data - Kutná Hora 9-9,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2651,cz-cuzk-sm5-v-brun77,cuzk,,cz,"The product represents a new design of the State Map at a scale of 1:5,000 (SM 5) in vector form, whose advantages are recency and colour processing. The map contains planimetry based on cadastral map, altimetry adopted from the altimetry part of ZABAGED and map lettering based on database of geographic names Geonames and abbreviations of feature type signification coming up from attributes of selected ZABAGED features. This new design of the SM 5 is repeatedly generated once a year on the part of the Czech territory where the vector form of cadastral map is available. Therefore, part of export units (map sheets of SM 5) has not a full coverage (price of such export unit is then proportionally reduced).",State map 1:5000 new form vector data - Bruntál 7-7,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2652,cz-cuzk-sm5-rk-prim24,cuzk,,cz,"The data were created by transformation of vector cadastral component of SM 5 to raster file. In territories, where vector SM 5 has not been created yet, the cadastral and altimetry components were created by scanning of individual printing masters of planimetry and altimetry from the last issue of the State Map 1:5,000 - derived. The cadastral component does not contain parcel numbers.",SM 1:5000 cadastral component raster data - Přimda 2-4,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2653,cz-cuzk-sm5-v-bilo94,cuzk,,cz,"The product represents a new design of the State Map at a scale of 1:5,000 (SM 5) in vector form, whose advantages are recency and colour processing. The map contains planimetry based on cadastral map, altimetry adopted from the altimetry part of ZABAGED and map lettering based on database of geographic names Geonames and abbreviations of feature type signification coming up from attributes of selected ZABAGED features. This new design of the SM 5 is repeatedly generated once a year on the part of the Czech territory where the vector form of cadastral map is available. Therefore, part of export units (map sheets of SM 5) has not a full coverage (price of such export unit is then proportionally reduced).",State map 1:5000 new form vector data - Bílovec 9-4,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
2654,cz-cuzk-zm10-rb-10260688,cuzk,,cz,"Since 2001, the ZM 10 is produced using digital technology from the Fundamental Base of Geographic Data of the Czech Republic (ZABAGED®) and the database of geographic names of the Czech Republic Geonames. Data are derived directly from the cartographic database Data10 of technology line IS SMD. The resolution of rasters is 800 dpi and the color depth is 24 bit. The distribution is in TIFF format (LZW compression). The export units are 2x2 km segments with edges parallel to S-JTSK datum axes. Segments are georeferenced in the coordinate system using text files (TFW) for S-JTSK Krovak EN and WGS 84 / UTM zone 33N projections.","Base map CR 1:10,000 - colour seamless - 10260688",,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,Government and public sector
2655,cz-cuzk-zm10-rb-10920690,cuzk,,cz,"Since 2001, the ZM 10 is produced using digital technology from the Fundamental Base of Geographic Data of the Czech Republic (ZABAGED®) and the database of geographic names of the Czech Republic Geonames. Data are derived directly from the cartographic database Data10 of technology line IS SMD. The resolution of rasters is 800 dpi and the color depth is 24 bit. The distribution is in TIFF format (LZW compression). The export units are 2x2 km segments with edges parallel to S-JTSK datum axes. Segments are georeferenced in the coordinate system using text files (TFW) for S-JTSK Krovak EN and WGS 84 / UTM zone 33N projections.","Base map CR 1:10,000 - colour seamless - 10920690",,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,,,,,,,Transport
