,id,catalog.id,catalog.title.de,catalog.country.id,description.en,title.en,publisher.name,publisher.type,publisher.email,publisher.resource,catalog.title.nl,catalog.title.sv,publisher.homepage,catalog.title.en,catalog.title.fr,catalog.title.it,catalog.title.lv,catalog.title.es,catalog.title.ga,catalog.title.hu,catalog.title.pt,catalog.title.fi,catalog.title.sk,catalog.title.no,catalog.title.sl,catalog.title.ro,catalog.title.hr,category
244,cz-00025712-cuzk_ds-md_cpx_625531,cuzk,,cz,"The extension targets on providing full cadastral map as defined in Cadastral Public Note in the form of vectror data in the structure fully conform to the INSPIRE Directive and Implementing Rules. The data extends the INSPIRE Data Specification for the theme Cadastral Parcels (CP) for easements, geodetic points, other features, original geometry and analogue cadastral parcels (those in the areas with analogue map only). It originates in the cadastral map that is a binding national map series at large scale, contains points of horizontal geodetic control, planimetric component and map lettering and can be maintained in the form of digital map, analogue map or digitized map. The data published in the frame of this product contain cadastral districts (for the whole Czech Republic), parcels, their boundaries, easements, other features, geodetic points and original geometries from the territory where the digital map occures (to the 2019-01-28 it is 96.25% of the Czech territory, i.e. 75 913.13km2) and analogue cadastral parcels in the areas with analogue map, containing only reference points as geometry. More in the Cadastral Law 344/1992 Coll., Cadastral Public Note No. 26/2007 Coll. as ammended and INSPIRE Data Specification on Cadastral Parcels v 3.0.1. Data in the GML 3.2.1 fotrmat are valid against XML Definition Schema for the Cadastral Parcels Extended in version 4.0.",INSPIRE theme Cadastral Parcels Extended (CPX),,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
245,cz-cuzk-sm5-v-lobe19,cuzk,,cz,"The product represents a new design of the State Map at a scale of 1:5,000 (SM 5) in vector form, whose advantages are recency and colour processing. The map contains planimetry based on cadastral map, altimetry adopted from the altimetry part of ZABAGED and map lettering based on database of geographic names Geonames and abbreviations of feature type signification coming up from attributes of selected ZABAGED features. This new design of the SM 5 is repeatedly generated once a year on the part of the Czech territory where the vector form of cadastral map is available. Therefore, part of export units (map sheets of SM 5) has not a full coverage (price of such export unit is then proportionally reduced).",State map 1:5000 new form vector data - Lobendava 1-9,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
246,cz-cuzk-km-664481,cuzk,,cz,"Cadastral map is a binding state map series of large scale. Its contents are points of minor horizontal geodetic control, planimetry and map lettering. It can have the form of digital map, analogue map or digitized map. More: Cadastral Notice No. 26/2007 Sb. as amended.",Cadastral map of the Czech Republic  - k.ú. Kateřinice,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
247,cz-cuzk-km-749681,cuzk,,cz,"Cadastral map is a binding state map series of large scale. Its contents are points of minor horizontal geodetic control, planimetry and map lettering. It can have the form of digital map, analogue map or digitized map. More: Cadastral Notice No. 26/2007 Sb. as amended.",Cadastral map of the Czech Republic  - k.ú. Slatina u Vysokého Mýta,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
248,cz-00025712-cuzk_ds-md_cpx_793141,cuzk,,cz,"The extension targets on providing full cadastral map as defined in Cadastral Public Note in the form of vectror data in the structure fully conform to the INSPIRE Directive and Implementing Rules. The data extends the INSPIRE Data Specification for the theme Cadastral Parcels (CP) for easements, geodetic points, other features, original geometry and analogue cadastral parcels (those in the areas with analogue map only). It originates in the cadastral map that is a binding national map series at large scale, contains points of horizontal geodetic control, planimetric component and map lettering and can be maintained in the form of digital map, analogue map or digitized map. The data published in the frame of this product contain cadastral districts (for the whole Czech Republic), parcels, their boundaries, easements, other features, geodetic points and original geometries from the territory where the digital map occures (to the 2019-01-28 it is 96.25% of the Czech territory, i.e. 75 913.13km2) and analogue cadastral parcels in the areas with analogue map, containing only reference points as geometry. More in the Cadastral Law 344/1992 Coll., Cadastral Public Note No. 26/2007 Coll. as ammended and INSPIRE Data Specification on Cadastral Parcels v 3.0.1. Data in the GML 3.2.1 fotrmat are valid against XML Definition Schema for the Cadastral Parcels Extended in version 4.0.",INSPIRE theme Cadastral Parcels Extended (CPX),,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
249,cz-cuzk-coc-r-8340-1-004,cuzk,,cz,"Colour raster copies of so called Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia. These maps originate in 1826-1843 and originally were intended for archiving in the Central Archive of Cadastre of Lands in Vienna. After declaration of the Czechoslovak Republic they were handed over to Prague in frame of separation of archives. In contrast to so called Original Maps of Stable Cadastre they record the original state of landscape without drawings of later changes. Up to now they belong to the most demanded and to the most used Archival documents of the Central Archive of Surveying and Cadastre. There are approximately 8400 cadastral maps in approx. 31 thousands map sheets for the territory of Bohemia. In cadastral districts where these maps were not retained, these maps are being continuously replaced by original maps of the stable cadastre.",Imperial Obligatory Imprints of the Stable Cadastre 1:2880 - Bohemia - Včelná p. Boubínem - 8340-1-004,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
250,cz-00025712-cuzk_ds-md_cpx_705446,cuzk,,cz,"The extension targets on providing full cadastral map as defined in Cadastral Public Note in the form of vectror data in the structure fully conform to the INSPIRE Directive and Implementing Rules. The data extends the INSPIRE Data Specification for the theme Cadastral Parcels (CP) for easements, geodetic points, other features, original geometry and analogue cadastral parcels (those in the areas with analogue map only). It originates in the cadastral map that is a binding national map series at large scale, contains points of horizontal geodetic control, planimetric component and map lettering and can be maintained in the form of digital map, analogue map or digitized map. The data published in the frame of this product contain cadastral districts (for the whole Czech Republic), parcels, their boundaries, easements, other features, geodetic points and original geometries from the territory where the digital map occures (to the 2019-01-28 it is 96.25% of the Czech territory, i.e. 75 913.13km2) and analogue cadastral parcels in the areas with analogue map, containing only reference points as geometry. More in the Cadastral Law 344/1992 Coll., Cadastral Public Note No. 26/2007 Coll. as ammended and INSPIRE Data Specification on Cadastral Parcels v 3.0.1. Data in the GML 3.2.1 fotrmat are valid against XML Definition Schema for the Cadastral Parcels Extended in version 4.0.",INSPIRE theme Cadastral Parcels Extended (CPX),,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
251,cz-cuzk-sm5-v-hodo30,cuzk,,cz,"The product represents a new design of the State Map at a scale of 1:5,000 (SM 5) in vector form, whose advantages are recency and colour processing. The map contains planimetry based on cadastral map, altimetry adopted from the altimetry part of ZABAGED and map lettering based on database of geographic names Geonames and abbreviations of feature type signification coming up from attributes of selected ZABAGED features. This new design of the SM 5 is repeatedly generated once a year on the part of the Czech territory where the vector form of cadastral map is available. Therefore, part of export units (map sheets of SM 5) has not a full coverage (price of such export unit is then proportionally reduced).",State map 1:5000 new form vector data - Hodonín 3-0,,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,"Justice, legal system and public safety"
252,cz-cuzk-zm10-rb-11180492,cuzk,,cz,"Since 2001, the ZM 10 is produced using digital technology from the Fundamental Base of Geographic Data of the Czech Republic (ZABAGED®) and the database of geographic names of the Czech Republic Geonames. Data are derived directly from the cartographic database Data10 of technology line IS SMD. The resolution of rasters is 800 dpi and the color depth is 24 bit. The distribution is in TIFF format (LZW compression). The export units are 2x2 km segments with edges parallel to S-JTSK datum axes. Segments are georeferenced in the coordinate system using text files (TFW) for S-JTSK Krovak EN and WGS 84 / UTM zone 33N projections.","Base map CR 1:10,000 - colour seamless - 11180492",,,,,,,,"Geoportal Czech Office for Surveying, Mapping and Cadastre",,,,,,,,,,,,,,Economy and finance
253,4701-tourist-expenditure-na-2010-2016,dataportaal-van-de-nederlandse-overheid,,nl,"This table contains data on tourist expenditure. Tourism is not an industry in itself, but covers a wide range of products and services delivered to tourists from different industries. The table contains the sales of resident enterprises to resident and non-resident tourists, as well as the expenditures of resident tourists abroad. The figures are consistent with the conceptual framework of the National Accounts (NA) and can be compared with existing macroeconomic indicators such as gross domestic product, the total value added and the total number of jobs in the Netherlands. The tourism accounts offer an integrated macroeconomic overview of the importance of tourism to the economy.

Data available from: 2010 up to and including 2016.

Status of the figures:
Data from 2010 up to and including 2015 are final. Dates of 2016 are provisional. Since this table has been discontinued, data of 2016 will not become final.

Changes as of 29 August 2018:
None of them. This table has been discontinued.
Statistics Netherlands has carried out a revision of the national accounts. New statistical sources and estimation methods have been used during the revision. This table has been replaced by table tourism. expenditure, National Accounts. For further information see section 3.

When will new figures be published? 
Not applicable anymore.","Tourist expenditure; NA, 2010-2016",,Agent,,http://standaarden.overheid.nl/owms/terms/Centraal_Bureau_voor_de_Statistiek,Dataportaal van de Nederlandse overheid,,,,,,,,,,,,,,,,,
254,d5eee2a6-e573-4ea4-8a0f-b5445d06decc,gdi-de,GDI-DE,de,Nach INSPIRE transformierter Bebauungsplan „Manzenberg“ der Stadt Tettnang basierend auf einem XPlanung-Datensatz in der Version 5.0.,INSPIRE-Datensatz BPL „Manzenberg“,,,,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
255,2abf11ef-979d-4a54-8496-89de20ddda2b,gdi-de,GDI-DE,de,"WFS service of the urban development plan “Steinenberg west, 1st change (1st change)” of the city of Nürtingen based on an XPlanung dataset in version 5.0.","WFS INSPIRE BPL Steinenberg west, 1st amendment (1st amendment)",,,,,,,,,,,,,,,,,,,,,,
256,fe6f771d-d13e-4678-a0e7-386df324e107,gdi-de,GDI-DE,de,According to INSPIRE transformed development plan “Gewerbegebiet Röttinger Straße — 1st extension” of the municipality of Westhausen based on an XPlanung dataset in version 5.0.,Inspire data set BPL “Commercial area Röttinger Straße — 1st extension”,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
257,210c7533-d6ed-4379-a28c-9daf77668fd3,gdi-de,GDI-DE,de,The development plan implements the land use concept of the municipality as a binding construction plan into directly applicable law. The development plan specifies which land uses are permitted and prohibited on the ground areas concerned.,"Development plan No. 1/96, 1st amendment — Amt Biesenthal-Barnim Stadt Biesenthal (WFS)",,,,,,,,,,,,,,,,,,,,,,
258,6e6c34e1-1faf-409a-bfbb-31bcdd566ddb,gdi-de,GDI-DE,de,WMS service of the development plan “Unterweiler — Delimitation Regulations” of the municipality Ostrach from XPlanung 5.0. Description: Unterweiler — Delimitation.,WMS XPlanung BPL “Unterweiler — Delineation Regulations”,,,,,,,,,,,,,,,,,,,,,,
259,bd151b43-ef0f-4450-8423-984e36c7ec8b,gdi-de,GDI-DE,de,"As a binding construction plan, the development plan translates the city’s land use concept into directly applicable law. The development plan specifies which land uses are permitted and prohibited on the ground areas concerned.",Development plan LUTRA port extension Wildau — City of Wildau (WFS),,,,,,,,,,,,,,,,,,,,,,
260,73a8a7ba-7ebf-4e21-b9c4-e5e19f3f1517,gdi-de,GDI-DE,de,"WFS service of the urban development plan “Industrial and mixed area Unterwald” of the municipality of Malterdingen, transformed according to INSPIRE, based on an XPlanung dataset in version 5.0.",WFS INSPIRE BPL Industrial and mixed area Unterwald,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
261,591fb9a8-6239-0002-3df2-1f28def7f296,gdi-de,GDI-DE,de,Description of the INSPIRE Download Service (predefined Atom): BBP07231502_2395-MOR_0047.jpg - The link(s) for downloading the records is/are dynamically generated from Get Map calls to a WMS interface,INSPIRE Download Service (predefined ATOM) for dataset Wenigerath - In the drill manures,LVermGeo im Auftrag von Morbach,Organization,mailto:poststelle@vermkv.rlp.de,,,,,,,,,,,,,,,,,,,
262,39e40d68-c212-4fdb-8fb9-08b047fb9eb4,gdi-de,GDI-DE,de,"The development plan (BPL) contains the legally binding determinations for the urban planning order. In principle, the development plan must be developed from the land use plan. The available data is the development plan “Eiterbach I 4th Partial Change” of the municipality Heiligkreuzsteinach from XPlanung 5.0. Description: Eiterbach I 4. Partial change.",XPlanung dataset BPL “Eiterbach I 4th Partial Change”,,,,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
263,87b4667e-a4b5-b0b6-28f5-b148226356c0,gdi-de,GDI-DE,de,Thematic maps for pupils at general schools in Rhineland-Palatinate.  Share of eighth graders in integrated comprehensive schools at all pupils of this grade level at the place of residence opposite in Rhineland-Palatinate at district level.,"Pupils at general schools 2013 - 8th graders at the IGS at the place of residence, share of the student body of this class level in % (district)",Statistisches Landesamt Rheinland-Pfalz,Organization,mailto:leo.neydek@statistik.rlp.de,,,,,,,,,,,,,,,,,,,
264,02216388-23d0-425d-87f0-6cf0622089fa,gdi-de,GDI-DE,de,"The development plan (BPL) contains the legally binding determinations for the urban planning order. In principle, the development plan must be developed from the land use plan. The available data is the development plan “Unterer Berg” of the municipality of Wolfschlugen from XPlanung 5.0. Description: Lower mountain; Usage: § 4 General Residential Areas (WA) + § 6 Mixed Areas (MI).",XPlanung dataset BPL “Unterer Berg”,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
265,1871b11d-30d1-47b2-96e2-3371bb54fc86,gdi-de,GDI-DE,de,"The development plan (BPL) contains the legally binding determinations for the urban planning order. In principle, the development plan must be developed from the land use plan. The available data is the development plan “Reiterhof und Gartenhausgebiet Alfenberg — 1st Amendment” of the town of Kraichtal from XPlanung 5.0. Description: Inclusion of the plot Flst.-No.: 12067.",XPlanung dataset BPL “Reiterhof und Gartenhausgebiet Alfenberg — 1st amendment”,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
266,da88adce-8c79-4afb-8a4e-a3052afb1df6,gdi-de,GDI-DE,de,"WMS service of the urbanisation plan “Alter Tammer Weg — 3 rd change” of the municipality of Möglingen, transformed according to INSPIRE, based on an XPlanung dataset in version 5.0.",WMS INSPIRE BPL Age Tammer Way — 3. Change,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
267,4c0757bf-f247-4f09-b6a1-19399481d8e6,gdi-de,GDI-DE,de,"WMS service of the urbanisation plan “Stause-Palmbuehl — 5th modification” of the city of Schömberg, which has been transformed according to INSPIRE, based on an XPlanung dataset in version 5.0.",WMS INSPIRE BPL Reservoir-Palmbuehl — 5. Alteration,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
268,0e37371c-088d-40e6-b8d7-738a7a6d7985,gdi-de,GDI-DE,de,"WMS service of the urban development plan “Change Sterrenberg Section I-IV” of the municipality of Winterbach, which was transformed according to INSPIRE, based on an XPlanung dataset in version 5.0.",WMS INSPIRE BPL Change Sterrenberg Section I-IV,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
269,a8f4b981-ff7e-4f72-b370-c6f60936830a,gdi-de,GDI-DE,de,WMS to the development plan Industrial Estate East II (origin plan),WMS to the development plan Industrial Estate East II (origin plan),,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
270,21ba9e13-810d-483f-acd6-2d9b6cc0758c,gdi-de,GDI-DE,de,"The development plan contains the legally binding determinations for the urban planning system. In principle, the development plan must be developed from the land use plan.","Remediation zone I-III, 2nd amendment",,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
271,5f0ff132-5992-943e-58e3-18a236c857a7,gdi-de,GDI-DE,de,The presentation service shows the scope of the legally binding development plans of the city of Diemelstadt (Landkreis Waldeck-Frankenberg) including the link to plans and documents. This is a web map service of the city Diemelstadt.:,Development plans City of Diemelstadt — BP_1842018002P1G,Stadt Diemelstadt,Organization,mailto:info@diemelstadt.de,,,,,,,,,,,,,,,,,,,
272,2f655110-db21-47c3-886c-b83d4f11793e,gdi-de,GDI-DE,de,"WMS service of the development plan “Eichle” of the municipality of Pfedelbach from XPlanung 5.0. Description: Eichle, 2nd amendment; Usage: WA.",WMS XPlanung BPL “Eichle”,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
273,15c60d04-c811-4151-80d6-a0b7ee5bc4f2,gdi-de,GDI-DE,de,"WFS service of the urbanisation plan “Mühlwengert — 1st change” of the municipality of Murr, transformed according to INSPIRE, based on an XPlanung dataset in version 5.0.",WFS INSPIRE BPL Mühlwengert — 1st amendment,,,,,,,,,,,,,,,,,,,,,,
274,cf342064-a0e8-4e59-b59c-db9b0d6fdfe0,gdi-de,GDI-DE,de,"Building plan “Hauptstraße, Langhansstraße and Organgasse” of the city of Beilstein based on an XPlanung dataset in version 5.0.","Inspire data set BPL “Hauptstraße, Langhansstraße and Orgelgasse”",,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
275,323c7c83-2cd3-409b-b5f5-cf6d7e3407ab,gdi-de,GDI-DE,de,"WMS service of the urban development plan “Rötelgasse” of the city of Neuenstein, transformed according to INSPIRE, based on an XPlanung dataset in version 5.0.",WMS INSPIRE BPL Rötelgasse,,,,,,,,,,,,,,,,,,,,,,
276,e13d49f9-b25d-4b80-92fe-8d2141650545,gdi-de,GDI-DE,de,"WFS service of the development plan “Langbrühl (1st change)” of the municipality of Hagnau on Lake Constance from XPlanung 5.0. Description: § 8 Commercial Areas (GE); BP “Langbrühl, 1st Amendment”;.",WFS XPlanung BPL “Langbrühl (1st change)”,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
277,c9df7c2f-e77e-471f-890c-669926814ed0,gdi-de,GDI-DE,de,Altenburg: Development plan “Geraer Straße 92”,Altenburg: Development plan “Geraer Straße 92”,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
278,25e5fc59-04ac-4beb-b5a5-d862872c2a9f,gdi-de,GDI-DE,de,"The development plan (BPL) contains the legally binding determinations for the urban planning order. In principle, the development plan must be developed from the land use plan. The available data is the development plan “Etzmatten-Geißbühl-1-Change” of the city of Rheinfelden (Baden) from XPlanung 5.0. Description: Construction plan Etzmatten-Geißbühl — 1st change.",XPlanung dataset BPL “Etzmatten-Geißbühl-1 change”,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
279,810e1f3d-a43e-43f5-9570-73479368fc71,gdi-de,GDI-DE,de,WMS to the development plan of Rathlos enclosures (Rathless) (origin plan),WMS to the development plan of Rathlos enclosures (Rathless) (origin plan),,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
280,8ce03e3a-40e0-4cc6-a6c6-22265b2d9018,gdi-de,GDI-DE,de,ATOM-Feed zum Bebauungsplan An der Dorflohne (Ursprungsplan),ATOM-Feed zum Bebauungsplan An der Dorflohne (Ursprungsplan),,,,,,,,,,,,,,,,,,,,,,
281,19893b57-55c5-4d8b-b473-30f8348f1e99,gdi-de,GDI-DE,de,"Der Bebauungsplan setzt als verbindlicher Bauleitplan das Bodennutzungskonzept der Gemeinde in unmittelbar geltendes Recht um. Der Bebauungsplan gibt vor, welche Bodennutzungen auf den betroffenen Grundflächen zulässig und unzulässig sind.","Bebauungsplan ""Wohnbebauung nördlich des Kienberger Weges zwischen den Grundstücken Kienberger Weg 21 und Nr. 37"" - Gemeinde Schönwalde-Glien OT Paaren im Glien (WMS)",,,,,,,,,,,,,,,,,,,,,,
282,4d6f43a8-85c8-4f5d-bcdf-162e028f414f,gdi-de,GDI-DE,de,According to INSPIRE transformed development plan “Augenbergweg” of the municipality of Sternenfels based on an XPlanung dataset in version 5.0.,Inspire data set BPL “Augenbergweg”,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
283,9791b58c-c7a6-431a-956b-77846c91ac2d,gdi-de,GDI-DE,de,The big mill bakers (10th change),The big mill bakers (10th change),,,,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
284,5630e07f-1ffa-4811-af5f-42a4fc2e737e,gdi-de,GDI-DE,de,"Inspire PLU 3. Amendment to the development plan ""Special area sheds for non-privileged farmers: Barges»","WMS INSPIRE PLU 3. Amendment to the development plan ""Special area sheds for non-privileged land managers: Barges»",,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
285,c5d0c270-0696-4f99-9909-4d33467cb4be,gdi-de,GDI-DE,de,"WFS service of the urban development plan ""Baulinien an der Schulstraße - Kirchstraße (Urschrift)"" of the city of Filderstadt, transformed according to INSPIRE, based on an XPlanung data set in version 5.0.",WFS INSPIRE BPL Construction lines on Schulstraße - Kirchstraße (original script),,,,,,,,,,,,,,,,,,,,,,
286,a2274343-aa73-4013-a4ec-7b4b61d474e0,gdi-de,GDI-DE,de,Ziegelstadel West II,WFS XPlanung Brick Stadium West II,,,,,,,,,,,,,,,,,,,,,,
287,f4d060f9-7b5c-4d2f-8485-620a26316777,gdi-de,GDI-DE,de,INSPIRE PLU Drought Gardens,WFS INSPIRE PLU Drought Gardens,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
288,dbc593c0-b2a8-df61-da0b-f9b483acbc23,gdi-de,GDI-DE,de,The data set covers the scope of the legally binding development plans of the city of Homberg:,Construction plans Homberg — BP_634009_2026_001_000,Stadtverwaltung Homberg,Organization,mailto:info@homberg-efze.de,,,,,,,,,,,,,,,,,,,
289,cf407b26-3798-4996-b97f-4741dc795142,gdi-de,GDI-DE,de,Building plan transformed according to INSPIRE “New break change drawing. Part in part and writing. Part” of the municipality of Straubenhardt based on an XPlanung dataset in version 5.0.,Inspire dataset BPL “Rebreak change drawing. Part in part and writing. Part»,,,,,,,,,,,,,,,,,,,,,,"Justice, legal system and public safety"
290,de-pangaea-dataset879602,gdi-de,GDI-DE,de,,Grundlegende Messungen der Strahlung an der Station Sioux Falls (2015-02),,,,,,,,,,,,,,,,,,,,,,Science and technology
291,11754911-60f4-46e8-b156-2632c5550420,gdi-de,GDI-DE,de,WFS) - 246 Bürstel (original script) of the municipality of Ganderkesee,WFS) - 246 Bürstel (original script) of the municipality of Ganderkesee,,,,,,,,,,,,,,,,,,,,,,
292,0e07289c-183b-32e5-a5cb-fd366418ed0e,gdi-de,GDI-DE,de,"Inspired-compliant development plan of the city of Freiburg im Breisgau.
Development Plan 2-022 entered into force on 20 December 1978.
A development plan contains the legally binding fixings for the urban planning order and is the central element of building management planning. The building community regulates where, what and how to build. In principle, the development plan must be developed from the land use plan. 
The data is available in the INSPIRE-PLU data model and is available via OGC:WMS and predefined ATOM.",B-Plan 2-022 Subfield (INSPIRE),,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
293,9d870838-e27c-3eaf-99dc-221a3ed0bd7c,gdi-de,GDI-DE,de,"Physical data of the spatial reference system in scale 1: 50,000 for data from the Environmental Atlas from statistical blocks of the Regional Reference System (RBS) with sub-blocks of the City and Environment Information System (ISU), as at 31.12.2010.",Information System City and Environment (ISU50) — Reference 2010 (Environmental Atlas),,,,,,,,,,,,,,,,,,,,,,
294,ad2e2487-2912-4fdd-a863-5ca6643d74a8,gdi-de,GDI-DE,de,Geodata service with results of the F3 project (area-covering remote sensing-based forest structure data) of the Forstliche Versuchs- und Forschungsanstalt Baden-Württemberg.,FVA WMS F3 Project Elevation Data Forest,,,,,,,,,,,,,,,,,,,,,,
295,de-pangaea-dataset933174,gdi-de,GDI-DE,de,Il s’agit d’une compilation de tous les ensembles de données Chesapeake Light qui ont été publiés dans le cadre de BSRN. La station a été fermée en 2016 en raison de problèmes structurels.,Säteilyn perusmittaukset asemalla Chesapeake Light (2000–05–2016–11),,,,,,,,,,,,,,,,,,,,,,Science and technology
296,76ebcdce-a39a-45d8-a7ae-c5f61008eb84,gdi-de,GDI-DE,de,"WMS service of the urbanisation plan “Hägleskies (1st change)” of the municipality of Neckartailfingen, transformed according to INSPIRE, based on an XPlanung dataset in version 5.0.",WMS INSPIRE BPL Hägleskies (1st change),,,,,,,,,,,,,,,,,,,,,,
297,3a606b82-8591-494a-a6c1-25065d60311b,gdi-de,GDI-DE,de,"WFS service of the urban development plan “S 21 sub-area A1, Mitte Plan 2 (Stgt 977.2)” of the city of Stuttgart, which was transformed according to INSPIRE, based on an XPlanung dataset in version 5.0.","WFS INSPIRE BPL S 21 Subdivision A1, Middle Plan 2 (Stgt 977.2)",,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
298,d8a5de23-0283-4830-bb7d-b8db1e72aa77,gdi-de,GDI-DE,de,"WFS service of the “Mountain (1st Amendment)” development plan of the municipality Grenzach-Wyhlen, transformed after INSPIRE, based on an XPlanung dataset in version 5.0.",WFS INSPIRE BPL Berg (1st amendment),,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
299,0bef9174-32d4-4707-bfee-6411d7aad6af,gdi-de,GDI-DE,de,Statutes of the municipality of Bentwisch on the simple development plan No. 17 “Sports facility with fire fighting track”,B-Plan No. 17 of the municipality of Bentwisch of the Rostock Heath Office,,,,,,,,,,,,,,,,,,,,,,"Agriculture, fisheries, forestry and food"
300,437a4680-7f56-40f4-867f-4d889b1ef004,gdi-de,GDI-DE,de,Inspire PLU Between Kapellenbergstr. And on the heathen,WFS INSPIRE PLU Between Kapellenbergstr. And on the heathen,,,,,,,,,,,,,,,,,,,,,,
301,ad171a0b-94ae-4416-83e1-a30f046f2e1e,gdi-de,GDI-DE,de,WFS service of the development plan “Holzäcker” of the municipality Heiligkreuzsteinach from XPlanung 5.0. Description: Wooden bakers.,WFS XPlanung BPL “Wood Baker”,,,,,,,,,,,,,,,,,,,,,,
302,ca98f68d-f1e1-4434-a9c2-804259490a61,gdi-de,GDI-DE,de,"Die Ergänzungssatzung bezieht einen Bereich als Außenbereichsfläche in die im Zusammenhang bebauten Ortsteile ein. Damit wird dieser Bereich zum Innenbereich hinzugezogen, der grundsätzlich unter Beachtung gesetzlicher Vorgaben auch ohne Aufstellung eines Bebauungsplanes bebaubar ist.",Ergänzungssatzung Meinsdorf - Gemeinde Niederer Fläming OT Meinsdorf (WMS),,,,,,,,,,,,,,,,,,,,,,
303,rv-corystes-2a-1993-low-resolution-conductivity-temperature-depth-ctd-data,data-gov-uk,,gb,"The data in this archive were collected from CEFAS (Or DFR) research cruises. 
They broadly cover the European Shelf with some data from the Iberian Abyssal 
Plain. Data were collected using the lowered CTD rosette system which is used 
when the vessel is stationary. Usually bottles were fired at particular depths 
and samples taken for calibration. In early years only a limited set of 
parameters were collected. Notably Pressure (Depth), Temperature and 
Conductivity (CTD). From Conductivity Salinity can be calculated using the 
UNESCO 1978,1983 formulations . In subsequent years more sensors have been 
added, notably fluorometers, Optical back scatter or transmissometers and 
Light (PAR, photo synthetically available radiation). The exact configuration 
varies between cruises and this is reflected in the data format of the output 
files.

Data was collected from research vessels on station, a profile from the 
surface to near the sea bed is undertaken. The down cast data should be a 
clean profile. Water bottles for sample collection and calibration are fired 
on the up cast.",RV CORYSTES 2A/1993 Low Resolution Conductivity-Temperature-Depth (CTD) Data,Marine Environmental Data & Information Network,Agent,,,,,,data.gov.uk,,,,,,,,,,,,,,
304,13111-006-09371119,govdata,GovData,de,"Municipalities,Employees at the place of work/employees at the place of residence,Economic sectors, Reference dates",Edelsfeld: Employees subject to social security contributions,Bayerisches Landesamt für Statistik,Organization,,,,,,,,,,,,,,,,,,,,Economy and finance
